tweet id,cleaned_text,topic_num,topic_num_forced,topic_num_prob,topic_num_distr,topic_num_c_tf_idf,topic_num_embeddings
1277586317963137025,fuertes inundaciones en la zona central de ,15,15,15,15,15,15
1406867208299503620,por todo ,1,1,1,1,1,1
1294243486330388482,tasa de desempleo real en estara cercana a un ,0,0,0,0,0,0
1353921760333328385,verdad lo del meteorito en ,22,22,22,22,22,22
1541746149052260356,nos dijeron que las maquinas estan limpiando la ruta ojala se pueda bajar en el transcurso de la maana y seguir viaje a nos congelamos en la aduana encima no hay negocios para comprar algo para el desayuno,-1,13,7,13,7,7
1234795095905460224,va a estar bueno la comedia emergente de ayer estuvo demasiado chistosoooo panorama ,-1,1,16,1,1,1
1234794842892492801,nuevo comienzo smart fit escuela militar in ,19,19,19,19,19,19
1234794760948330497,y unos de los mas grande esta en y,-1,0,1,0,0,1
1430386910267121670,un grande charlie watts baterista de the rolling stones charliewatts charliewattsforever en ,-1,27,24,27,27,24
1430386632340000772,tristemente patticos los gringos de jaaajjjjaa,-1,4,28,4,4,4
1430386454543413248,si ciudadanos de a compran bolsas d 1000 para navegar a libre velocidad e ilimitado das no creo posible q no los dejen ver tv x internet prefiero q el registro civil y la telefona la manejen los chinos en se les va a cortar la mano a los corruptos ,0,0,0,0,0,0
1481694968691499012,el tutito de pekeita en la ,-1,-1,1,-1,-1,6
1481694795127001093,necesitas una bodega consulta disponibilidad en espacio cbico storage almacenaje logstica laserena coquimbo ,-1,49,50,49,34,50
1481694789808521220,lo bueno que no hace tanto calor pd no estoy enojado es mi cara en la ,15,15,15,15,15,15
1235296579399057408,por eso todo vota,0,0,0,0,0,0
1200515729038151681,ay corazn si te vas ensame cmo te olvido entregrandestour2019 silvestristas sgueme en instagram edigre_oficial,-1,1,30,1,1,9
1200515542961942528,afuera del jardn losenanitos est este carro con escombros si alguien vecino o el municipio lo pueden retirar compartimos en ,7,7,7,7,7,7
1515134299074355211,quieren refundar pero ms bien lo estn fundiendo ,13,13,13,13,13,13
1515134066814689283,teeeeeeeeeeermino el partido en y lo gan la visita san felipe a y se mete en la pelea en el ascensobetsson,2,2,2,2,2,2
1515134049915846657,estamos de vuelta en la calle a que ciudad deberamos ir entonces en ,-1,7,1,7,7,7
1195446260595150851,lincoln college huechuraba vice campen regional de ftbol sub13 en los juegos escolares del ind mindepmetropolitana lincolnhuechuraba indchile2019 futbolescolar ind lincolncollegechile,2,2,2,2,2,2
1195445895355158530,emplazo ac a todos del frenteampliochile a qu expliquen de una forma sencilla quien los elijio a ustedes para hablar a travs del pueblo en ,-1,44,1,44,0,1
1195445884554743808,barbie girl en ,23,23,23,23,23,23
1563567482585026560,que significa eso algo as como cohecho no hipoteque el futuro de con prcticas corruptas ,0,0,0,0,0,0
1469875776115789828,preocupate de los defalcos que dejaron los alcaldes de la en via del mar maip te espera t tu pap fisco ,-1,21,13,21,21,31
1535145591860121601,tanto toque intrascendente en pasean la pelota sin pasar la mitad vamos ctm,2,2,2,2,2,2
1212044222112706564,ahora en esquina renunciapiera aonuevoenplazadignidad,1,1,1,1,1,1
1212043957812781056,mltiples modificaciones y probable colapso de las principales vas sufrir maana si le es posible recuerde intentar movilizarse a pie para evitar atochar ms todo seguramente ser un da complejo frente a la incertidumbre que provoca la posibilidad de desmanes ,-1,1,13,1,7,38
1212043803827286017,el presidente entiende todo lo qu pasa en el pas uds nunca lo han dejado gobernar piera an est presente solo por salvar nuestro lamentablemente a uds no les importa slo les interesa una nueva constitucion votorechazo sinmiedo,0,0,0,0,0,0
1234597211964571650,tatuaje para liontattoo tatuajes chile_tatuajes tattoochile tatuajechileno lafloridachile rocatattoo tattoo lionless lion en ,-1,21,9,21,21,9
1234597157530894336,est abajito no ms vengan distorsinen,6,6,6,6,6,6
1234597092682801156,tu equipo comunicacional es lo mas malo o y lo mas seguro no te debe importa siendo presidente deje de hablar y ms accin para haga trabajar a su equipo y ministros y su malo simplemente malo,0,0,0,0,0,0
1234597057102397440,ayer domingo de marzo como partido ecologistasverdes tuvimos la oportunidad de apoyar y participar del encuentro de ros libres en la comuna de yoapruebo en ,-1,2,36,2,2,17
1399421176808620035,bueno fue en la florida ni el alcalde ni el cura ni los pacos ocultaron informaron si saqueos de vienes parlante y bebidas en matrimonio sin saqueo sin mascarilla ni distancia sorprenden a personas en restaurante de pese a cuarentena,1,1,1,1,1,1
1399421175453921281,si todo eso lo acepta en esos pases y ms an siente admiracin por ellos me gustara escuchar argumentos de fondo para pensar que en sera distinto si a esto ud le denomina campaa del terror estaramos mal ,-1,1,34,1,1,0
1565408526012256256,en mi opinin la condena a la violencia no resiste ambigedades horroroso como en se justifica pegarle a un parlamentario a un carabinero a un familiar del presidente lo dije hace un par de aos en pleno estallido abrieron una puerta que va a ser muy difcil de cerrar,-1,0,34,0,0,34
1565408361218285576,todo mi apoyo para ti no nos amedrentarn queremos un digno y justo en democracia plena abrazos,-1,0,52,0,0,0
1171412946716647424,esperamos eco parque in ,-1,20,20,20,20,20
1171412927083102212,favor difundir se ofrece recompensa por informacin robada cerca de cerronegro en atacama retroexcavadora retro en ,-1,44,13,44,44,7
1171412917633372163,no se a uds pero a mi me relaja a morir el mar viadelmar en,21,21,21,21,21,21
1171412856098709504,militares corruptos en son ms vivos q el hambre l est reconociendo sus delitos xq te lo doy firmado llegarn a acuerdo con la para juicioabreviado con penaremitida leyescorruptas creadas para dar impunidad a los poderosos en ,-1,0,18,0,0,18
1242568761858838530,el maravilloso desierto de y un meteoro capturado por en abril del un regalo del cielo que colores ven ustedes lt cielos nocturnos de gt astrofotografia astrofotografia astrophotography astroturismo astrotourism,22,22,22,22,22,22
1242568484757831680,por la cresta donde vamos a llegar cuarentenaobligatoriaya,1,1,1,1,1,1
1367231628003655686,temblor despacito en recin temblor sismo rancagua,42,42,42,42,42,42
1480293640652013570,tu y yo el de octubre,-1,51,17,51,51,51
1086295553951105024,en la ,-1,-1,6,-1,-1,6
1086295229542645760,bomberos despacha a a las calles avenida edmundo prez zujovic con los tamarugos r10 por rescate de persona atrapada en ascensor ,40,40,40,40,40,40
1086295205765099520,i m at trehualemu in ,-1,-1,1,-1,-1,6
1130319486928736256,simon rattle en quienes puedan ir no se arrepentirn de sentir la sinfnica de y su genio director via,-1,16,23,16,16,1
1130319478661758976,atardecer y cisnes en en ,22,22,22,22,22,22
1275115635060740096,mi segundo calzone medio deforme pero muy rico la masa fermentada por hs en fro le da un sabor particular calzone hechoencasa homemade cuarentena quarantine en ,5,5,5,5,5,5
1275115433536958464,creo que es un problema general de en mi edificio se pagan gastos comunes de hasta y ni siquiera vivo en es una locura ,13,13,13,13,13,13
1275115392235499520,volvi el viento fro por estos lados tierradelfuego ,22,22,22,22,22,22
1564618851936915465,jamas olvidar el dao causado por la dictadura fascista en para que nunca ms ,-1,0,0,0,0,0
1564618706369388562,del mejor pas de lt369,-1,0,6,0,43,6
1564618660953460753,la actual constitucin nos ha hecho vivir de seguros pero de comprar seguros seguros hasta para mantener seguros la actual constitucin ha enriquecido a la industria de los seguros que se han hecho dueos de todo por eso apruebonuevaconstitucin para ,-1,0,14,0,0,13
1116005244457168897,beneficiostpp11 son importantes para su comercio internacional y el desarrollo exportador de las pymes somos la segunda regin exportadora de y para ser la primera debemos potenciar estos nuevos acuerdos y proyectarnos como la capitaleconomicade contpp11,-1,36,44,36,44,44
1452026505383481345,da rabia ver deporte en tv lo q dicen los mejores equipos du d gan la sudamericana invictos hizo ganar muchoa ula ul y ver el equipo q tenemos desde q fue dt el pelaoarias k puras falacias llego a la u dond saco a ah,2,2,2,2,2,2
1452026284331122691,llegue del trabajo con flores gracias totales en comuna la ,-1,3,20,3,3,3
1452026157273161730,la oficina hoy en ,50,50,50,50,50,50
1585977070122852359, 49 en rescate de personas 10 3 1 rx 6 avenida general rondizzoni y luis cousio,-1,40,40,40,40,33
1585977050996908032,acaba de publicar una foto en cuarta regin chile,8,8,8,8,8,8
1212143862766022656,thesummerismagic 2019 en ,-1,51,51,51,51,51
1212143796533764098,aqui en paraiso neoliberal las pensiones son privadas y son una puta mierda vamos que ves gente de aos limpiando mesas en el mcdonals para poder vivir,0,0,0,0,0,0
1212143582750167041,gracias feliz a todos en ,3,3,3,3,3,3
1422339440127578114,noticias lvn reginde gobierno repasa las principales acciones sanitarias tras das de pandemia en la regin de,38,38,38,38,38,38
1118736189597659136,aqu en y la batera daada jaja,1,1,1,1,1,1
1118735971116290048,solo en ,-1,18,1,18,18,1
1280724599496421381,se est implementando atraves de las mesas de cordinacion en cada regin de la juega rol fundamental atraves de la fuerza trabajo conjunta anti covid futac,2,2,2,2,2,2
1280724420462551041, 40 am y vuelve la lluvia a ,15,15,15,15,15,15
1441439964114440193,from the sidewalk in front with my new telephoto im on fire en ,-1,27,8,27,40,40
1441439841992921097,al paso que vamos ni para nosotros no hay ninguna seguridad en bastante menos para los inmigrantes pues entre ellos vienen bastantes delincuentes con kast,-1,1,4,1,1,41
1213268877053968384,con el nuevo ataque chuuuuuu y en peor por las alzas producto del petroleo mejor no salgo de vacaciones ,-1,7,16,7,7,7
1213268838470635521,que hacemos como puedo ayudar me duele mi cuenten conmigo,-1,26,1,26,43,16
1529057444076216320,por que se corta la trasmisin en elgiroendirectv,-1,38,6,38,38,6
1145058295486377984,da perfecto para hacer pantrucas gracias alvarobarrientosm por la receta quedaron muy ricas pantruca comidacasera comidadeinvierno en ,5,5,5,5,5,5
1145058167958769664,y sigue el swing en ,-1,0,1,0,0,1
1145057860663107584, feriado nacional we firma la peticin va,-1,44,24,44,48,9
1314040707108265984,oye maana juega,6,6,6,6,6,6
1584545084623802368,acaba de publicar una foto en region de la,8,8,8,8,8,8
1584544897373073409,te admiro por eso y me imagino que no debe ser fcil desde te envo mucha fuerza para seguir adelante ,-1,0,23,0,0,3
1089164529379012608,i m at portal vicua ii in ,-1,46,1,46,46,6
1089164518847143936,ola de calor en durante este fin de semana y la semana que viene a hidratarse bien y a refugiarse del sol porque el ndice uv ser igualmente alto ,15,15,15,15,15,15
1089164376639180800,en el en,6,6,6,6,6,6
1089164374634315776,i m at plazuela diagonal paraguay in ,-1,2,46,2,2,9
1089164346834464768,despertar en ,-1,17,1,17,17,1
1255450670326599684,toda la razn ac se preocup de su subida en las encuestas a costa del dr jaime maalich y descuido junto a la seguridad se volvieron locos con el despus de haber estado con un de aprobacin y medio quemado maalishbigboss,-1,0,34,0,1,34
1512012743708188676,m3 1frente de la costa de chile km 04 2022 42 18 utc sismo g emsc ,42,42,42,42,42,42
1512012481694212099,i m at buses fernndez in y de la,-1,50,46,50,7,46
1512012395459219458,saludos muchachos quiero enva saludos a mi bb donato y a mi seora paulita que se esta preparando para ir al jardn y a mi hermana que viene de meganoticiasamanece,3,3,3,3,3,3
1118556084124442624,vamos ctm,-1,2,1,2,2,1
1118555773552824320,en respetamos la naturaleza por ello en nuestro to aniversario quisimos celebrar en donde ms nos gusta al aire libre en la ,-1,3,20,3,3,20
1247130239899250689,hola buendia saludos llegando al trabajo en as de se ve la baha del puerto felizlunes,17,17,17,17,17,17
1247130147402190849,desde al mundo aportando alternativas ante crisis investigando y solucionando aplanandolacurva,-1,44,44,44,44,44
1247130049993637888,jeje holas y saludos en vll region del ,3,3,3,3,3,3
1398283324427313162,es un gran pauelo donde sonarse ,-1,48,1,48,48,1
1398283114758164480,la tercera es la vencida por fin me pude vacunar un trmite menos vacnate covid_19 en,26,26,26,26,26,26
1398282915113492484,just posted a photo providencia ,8,8,8,8,8,8
1481004632977682433,hola soy felipe de te mande una solicitud para saber si apaas a una junta con una amiga,3,3,3,3,3,3
1080013181735616512,y asi amanecimos en el primer amanecer del conjuncion de la luna con venus aodelrenuevo agradecido en,22,22,22,22,22,22
1580693121591283713,tour rutadelosolvidados guiado por en cementerio general de,20,20,20,20,20,20
1580692903189368832,que la marcha comience en y termine en,-1,41,51,41,41,51
1177820989255831552,alice cooper en ,-1,-1,23,-1,-1,23
1579473240912953345,delincuencia en fuera de control delincuentes impunes gabriel bric polticos a favor de otro texto de constitucin sin consultarnos a los ciudadanos si queremos otro texto de constitucin cocina poltica hagan otro texto malo ser rechazado por los ciudadanos ,-1,0,18,0,0,18
1579473231261880321,esperamos las de latinoamerica ,-1,25,2,25,25,4
1579473192317784066,acaba de publicar una foto en libertador general bernardo o ,8,8,8,8,8,8
1377971191823093760,actually i want you both but timezone would be difficult to coordinate with i would try to translate you infographic but come on jeremy half an hour would be more than enough to with you ,-1,15,17,15,15,3
1593066179668889601,es mi segundo dia en cn mis papis ahora pense en q debo volver el domingo a valdi y me bajo la pena xq puta q soy regalon de mis viejos los extraaba mas q la chucha soy feliz en valdi pero extraaba a mi familia,17,17,17,17,17,17
1333122127545978880,pollo relleno en ,5,5,5,5,5,5
1466230841739120643,templo votivo maipu fotosdelj templos city templovotivode templovtivode fotosdelj fotografos fotos fotografia fotografos nos picoftheday pictures temple,25,25,25,25,25,25
1568988378124754953,gabriel boric ayer veamos en redes sociales rumores de que la derrota nos debilita y desestabiliza no es necesario que mientan aqui estamos firmes y vamos a seguir trabajando por un ms justo boricnoestasolo 11deseptiembre,-1,50,1,50,50,0
1568988242090856453,boric el huevn ms perdido e iluso de gracias ,-1,3,51,3,3,6
1434624860290945030,best coffee in ,5,5,5,5,5,5
1434624532871004163,la cagaron hubiese hecho esa o y los descalifican,-1,0,1,0,0,1
1141139899761995776,que tu salud sea una inversin y no un gasto nonstop mas salud bienestar vida fit nevergiveup fly en providencia ,14,14,14,14,14,14
1141139635239886849,muy buen reportaje felicitaciones solo les falt una grande entre las grandes de la dcada de los 80 en nury maradona espinoza su apodo lo dice todo saludos y xitos ,-1,3,3,3,3,3
1141139577106624513,verde en del mar ,21,21,21,21,21,21
1246421570211459073,felizsabado que tengan un gran dia para los que vivimos en no se olviden que hoy a la medianoche se cambia la hora hay que retrasar el reloj una hora teleton2020 quedateenlacasa,-1,3,17,3,3,17
1246421433426890752, mejorara la calidad de vida de quienes si tienen que trabajar presencialmente es una idea de sbado por la maana nada ms qu opinan yomequedoencasa cuarentenatotal teletrabajo,-1,1,44,1,1,44
1246421338115510273,la falta de transparencia del gobierno de impide medir el impacto que tendr la enfermedad que lleg a un pas con un sistema de salud saturado y un estallido social en las calles nota de y para,-1,14,38,14,14,38
1536787493835653122,mitos y verdades de la nueva constitucin convencinconstitucional apruebo apruebodesalida rechazo rechazocrece borradornuevaconstitucin plebiscito2022 plebiscitodesalida en,-1,0,0,0,0,0
1536787167791431682,las vecinas y vecinos podrn hacer sus observaciones al proyecto de la siguiente manera en papel presentndolas en la direccin regional en y a travs del portal en ,-1,7,44,7,7,7
1096904394233339906,aqu con mi compa loshermanospalmera en ,-1,4,1,4,16,6
1096904180239921163,que paz ms grande a trabajar se ha dicho workout job valparaiso valparaisochile en ,35,35,35,35,35,35
1096904053748088834,en ningn pas reciben emigrantes sin control sanitario porque lleg sarampin a si est erradicado en no tiene controles sanitarios por el sistema precario de salud que hay ese pas digame como protegemos la salud de los chilenos ,4,4,4,4,4,4
1181458706359373824, oct 18 02 actualizacin y a km al ne de prof km ssn m4 5m4 6 revisin ,-1,42,22,42,42,51
1215639711458430979,me impresiona cmo tanta gente en fundamente y defienda con mas fuerza el derecho al libre trnsito y no lo haga con la misma fuerza por el derecho a la educacin o a la salud wn no entiendo ese aweonamiento,-1,19,52,19,0,0
1388223910747987977,siiiii tere asi deberian ser en pero aca en politizaron los medios de comunicacion y en vez de bajar los animos lo suben yo al menos no veo noticias ,28,28,28,28,28,28
1388223651594571781,el periodismo en es de una mediocridad extrema periodista,28,28,28,28,28,28
1180084373141491713,tengo que ir a pero an no me levanto porque hace fro,16,16,16,16,16,16
1180084351830298624,no poh chiquillo no he argumentado en favor de impuestos discrecionales se trata de que la tasa de impuestos s afecta la inversin ms an con las tasas anteriores a bachelet se habra instalado en ,0,0,0,0,0,0
1180084326345723909,a melhor maneira de agradecer por um belo momento desfrut lo plenamente em ,3,3,3,3,3,3
1180084157009055744,estuve leyendo reseas de la pelcula ema de larran y al parecer sera una suerte de poesa barata llena de clichs respecto de de un director que es capaz de botar pianos de cola me espero cualquier cosa ,1,1,1,1,1,1
1338415282705063936,good morning sunrise 27 noon 37 sunset 48 utc 3 december day length h m ,-1,22,22,22,22,22
1428150105744445441,noticias lvn coquimbo laserena multigremial de coquimbo confiamos en que los senadores pizarro y muoz voten apoyando a las mipymes afectadas y no a los delincuentes del estallido social,0,0,0,0,0,0
1428149887137460226,no existen votos porque no es monarqua repblica ni siquiera comunismo en esas tierras existen sectores gobernados por grupos no existe un solo lder como nunca encontrar en al lder mapuche ,0,0,0,0,0,0
1504996320620081154,es lo que hacen cientos de miles de madres en y sin servicio domstico nada nuevo bajo el sol ,-1,7,14,7,7,36
1504996114218450945,se informa corte noprogramado en debido a rotura de matriz horario de reposicin sbado de marzo desde las 35 a las 35 horas ms informacin aqu en radio sol,-1,7,51,7,7,51
1146473150101823489,hoy da hace historia gana,-1,1,1,1,1,48
1146473147975249923,he visto los tacos para volver a y los que se quedan aprovecharn el fin de semana maana creo que no habr,-1,17,1,17,17,5
1146473013954719744,adems de pagar para que sean seguras y expedidas las personas durmieron ah en el costado de la carretera un viaje de serena a es de 6 hrs eran las am y an estamos en que terrible total hrs,7,7,7,7,7,7
1432424841001553925,aportes cirugia estamos sin ni un peso es este jueves 9 no puede esperar son extraern el tumor y colgajo plasta anestesia biopsia hospitalizacin medicamentos aydanos asunto galgo cirugia ,14,14,14,14,14,14
1579510240219127808, el nico pas que no programa la copa nacional entre semana para jugar normal la fecha durante el finde,2,2,2,2,2,2
1175434928072331264,i m at santuario de schoenstatt in sexta regin del gen,6,6,6,6,6,6
1175434766553886720,hasta tengo la camiseta y en copa amrica cuando jugaron en ah estuvimos alentando,-1,2,2,2,2,2
1175434702477561857,mi orgullo en ,-1,48,23,48,48,48
1175434697037402113,nadie encuentra su camino sin haberse perdido varas veces pothooftheday instagood algarrobobeach en ,-1,40,1,40,1,1
1175434637038034946,ud me puede responder que tipo de visa le pidieron a don andrs bello para entrar a ,-1,1,50,1,1,29
1454847008993202178,amor por las chapulinas la ,3,3,3,3,3,3
1454846780433223680,full color en tus pies la ,-1,20,1,20,50,27
1201469021100621824,proteja a chile mejor ministro de mis anos que son varios ha sido el peor gobierno de la historia de con un temor atroz de,4,4,4,4,4,4
1201468920269623296,por este tipo de personas a le metieron el pico en el ojo por tanto tiempo,1,1,1,1,1,1
1201468671002103808,buenos das me pueden informar el horario de atencin de las oficinas de fonasa en por favor,-1,43,17,43,14,46
1201468627297480704,desplome de de aprobacin del presidente es proporcional a la economa chilena que tambin se desploma en octubre por la crisis social contraccin llega al nmeros nunca vistos en desde la crisis econmica del renunciapiera,4,4,4,4,4,4
1201468596427333632,nos vamos a saludar en ao nuevo celebrando que cambi y todava van a quedar aos de este gobierno por la chucha porunveranosinpiera,-1,0,0,0,0,0
1090394641441136640,elmo laguneando en ,-1,-1,1,-1,-1,6
1090394495752065024,sobresueldo es ahora una tendencia en ,10,10,10,10,10,10
1090394490035159040,en no se percibi lo que si en preliminar ,1,1,1,1,1,1
1273875253492617216,un cualquiera ,-1,49,1,49,49,1
1590195974009507840, 13 en 7 2 b 5 q 6 b 11 eleuterio ramrez y serrano,-1,42,6,42,42,6
1590195954954960897,pues me toc el temblor en todo ok,16,16,16,16,16,16
1108883390974124032,mi amiga mexicana me envi todos estos dulces tipicos de su pais en ,-1,23,5,23,23,5
1108883338062979073,alguien sabe algo de esto en santiago ,-1,13,46,13,1,9
1108883287991349248, escalas lumnicas lights moon trainstation quilpue fullmoon traveling autumn red white near far en ,22,22,22,22,22,22
1350863252645842944,i must confess i still believe en ,-1,42,11,42,42,11
1350863074962636803,jimmy la ltima vez que te registraron tuviste que salir arrancando de y te escondiste en despus dijiste que andabas de vacaciones pero estabas escondido por lo que ya se sabe wn hasta mercadera te tuvimos que enviar nosotros tus cercanos ,-1,16,1,16,16,1
1350863040078610447,hola pablo soy la hija del piloto fach que sacara a tu abuelo de el de septiembre de mi padre falleci el de septiembre de a los aos de cncer yo eternamente agradecida de tu abuelo su muerte no fue en vano salv a mi padre ,3,3,3,3,3,3
1567773021091381248, 13 en llamado a fuego en pastizales y o basura 10 2 bx 10 roberto espinoza y franklin,5,5,5,5,5,5
1139628334772621313,look up providencia ,9,9,9,9,9,9
1139628334445469696,a m o en ciudad ,46,46,46,46,46,46
1139628212412006401,la lluvia no para ,15,15,15,15,15,15
1139628162982252550,toda una red de inmigrantes camuflados son slo activista guerrilleros comunistas izquierdista que encontraron en tranquilidad para sus actividad polticas cnnmiente nomashertz,0,0,0,0,0,0
1412107120024166402,el archivo histrico est cutico esperemos que digan aadiendo programas y temporadas todas esas grabaciones son patrimonio cultural de,-1,0,1,0,0,24
1478826632433463298, video la gobernadora regional salud y felicit a la nueva presidenta de la convencinconstitucional acadmica de la regin y elegida por el d17 provincias de y ,0,0,0,0,0,0
1478826413620809730,amigos invito a seguir esta excelente propuesta lasvictimasprimero vinadelmar temuco valdiviacl ,-1,17,19,17,17,9
1185030737558462465,en realidad es una serie bastante pajera se nota cierta comodidad de los productores porque se saltaron miles de kilmetros de cordillera en el sur de y se olvidaron por completo de en resumen una muy buena intensin pero con psima realizacin ,-1,20,1,20,20,7
1185030319638024192,quizs nosotros que estamos en el sur no necesitamos de ese tipo de protestas pero apuesto a que si vivieses en con el ajetreo del diario vivir del inmensurable gasto en pasaje cuyo valor debera ser solo de 410 y el resto es para financiar transtgo estaras ah ,0,0,0,0,0,0
1537106529735745537,emergencia avanza unidad y cr13 a ruta pasado variante via del mar por rescate vehicular simple rescate ,-1,21,40,21,40,40
1537106444905877504,ojo en este gobierno regionalista happyland empresa privada fue asignada como sede a pesar que dispona de un lugar adecuado avalado por la y la gobernacin ,-1,0,46,0,0,44
1537106423087255554,julio inflacion en ,-1,51,0,51,51,51
1537106346700677120,julio en ,-1,51,51,51,51,51
1537106238118342657,la ciudad de est ahora mismo en el puesto mundial de ciudades con peor calidad de aire ,7,7,7,7,7,7
1133082681091198978,editorial sobre retiro de centrales a carbn en reafirma el consenso pas sobre el particular buen esfuerzo editorial pero con un error carbono neutral significa cero emisiones netas al y no peaking al para luego empezar a reducir ,7,7,7,7,7,7
1133082637579558913,realmente de sas imgenes de las rojitas es la ms potente su cara y expresin dicen lo que piensa del empresidentedelincuente de no te creo n delincuente conchetumare requete cueckkkkk,-1,1,28,1,1,1
1133082541714497542,y an hay en subnormales que defienden a estos subnormales y un largo lamentablemente etc ,-1,4,1,4,4,1
1526549544917401601,acaba de publicar una foto en star wars,8,8,8,8,8,8
1526549541054320640,ms imgenes de louis anoche en el movistar realmente su belleza es sin igual louistomlinsonworldtour2022 louistomlinson ltwt,-1,1,23,1,1,25
1526549473660325889,metro excesivo centralismo santiaguismo todo pasa ah el resto de no existe todo lo que pasa all y lo que no pasa en el resto de es producto de polticas pblicas mediocres que beneficia a unos pocos ,0,0,0,0,0,0
1526549404278304986,ser el ms grande del mundo hasta que funcione el elt eso arranca la construccin del telescopio gigante de ciencia por,22,22,22,22,22,22
1526549361022455809,en tt en no olvides nuestra cita el de mayo por netflix enginakyrek tolgasarta yolunakolsun,30,30,30,30,30,30
1526549245561479170,hola linda el fro me tiene tullida ac en grados,3,3,3,3,3,3
1526549183129329665,feliz cumpleaos amor de mi vida julietta 5aitos g en ,3,3,3,3,3,3
1100229371602890752,cuando vaya a la ir a ver eso ser a mediados de marzo ,-1,16,1,16,16,16
1100229050289844227,rescate de personas encerradas en ascensor en y bomberos en camino,40,40,40,40,40,40
1100228964797145088,rapahel acaba de convertirse en tt ocupando la posicin en ms en trndnl,37,37,37,37,37,37
1215810018567770113,con el sueo olmpico enfrenta a transmite tvn vamos,-1,2,1,2,2,1
1215809986686672896,dsp de una jornada y semana laboral intensa nada ms reparador que sacarse los tacos y ponerte las clsicas chalaszico theclassicblue thereal tiozico aguantelaszico en via del mar ,5,5,5,5,5,5
1215809921930997760,apoyando con todo a los guerrerosrojosxtvn vamos ctm ,-1,2,48,2,2,48
1215809858789879809,ya hay gente que en se hace el wen ,1,1,1,1,1,1
1215809827294928898,y era algo piola ay dios meo en ,-1,11,16,11,11,1
1498761390479319041,extracto el feminismo made in de yanira ziga va,-1,36,9,36,36,36
1498761319658311683,recin empece a ver bio bio tv de la radio bio bio de ,-1,3,6,3,3,26
1498761313631227904,buenas tardes esperando se encuentre bien mire sr los escucho todas las tardes actualmente vivo en x ahora trabajo cuidando carros xq la bodega q cuidaba la vendieron este pas me homologa mi licencia de conducir hize el proceso y me responden,17,17,17,17,17,17
1498761170253062145,que mal juega el inter y si como cambia un equipo con un dt decente conte con un equipo similar y el mismo esquema tena a los neroazzurros como relojito si a veces perda y tena malos pasajes pero en general era un equipo aplicado y en lo tratan de invento ,2,2,2,2,2,2
1196441354894749698,puras tonteras como siempre que las pensiones son sper que el sueldo mnimo es extraordinario que somos todos muy sanitos y que en no se necesitan farmacias porque aqu se regalan los remedios y cosas que todos vemos a diario no se de que nos quejamos ,14,14,14,14,14,14
1196441143254360065,en son indispensables precisamente por el elitismo y el desconocimiento que los privilegiados tenemos de la experiencia vitalnde la mayoria ,0,0,0,0,0,0
1196440937351843843,los que finalmente aparecieron cabildo2018ici en ,-1,1,51,1,1,51
1341934096289820673,recuerdo el ao pasado justo el el incendio de y las familias que lo perdieron todo pienso en ellos ,-1,40,1,40,40,40
1565863042818007040,puse tn que es uno de los dos nicos canales argentinos que ofrece directv en denme muerte ,-1,4,2,4,4,4
1565862944298086401,y te conmueve lo que pasa en y la cdtm terrorista destrutor de chile,4,4,4,4,4,4
1092054004501221376,buen domingo saludos desde ,17,17,17,17,17,17
1092053777870475264,santa misa desde el santuario de nstra sra de la candelaria madre de los mineros y del pueblo de venimos a celebrar juntos la presentacin del seor en virgen de la candelaria,11,11,11,11,11,11
1244645439204470785,30mar cuarto da de cuarentena obligatoria en segn el gobierno la cifra de contagios por covid19 aument a en el pas la octava persona que falleci fue un hombre en situacin de calle ,33,33,33,33,33,33
1244645266579472384,tu fiel compaa de todos los das hoy ms que nunca quedateencasa y escucha online viveselbuensonido ,-1,7,3,7,12,3
1244645265145020417,tienes dudas o consultas sobre coronavirus llmanos tenemos un nmero gratuito habilitado para la disponible de lunes a domingo entre las 00 y 00 hrs responderemos consultas sobre prevencin sntomas y cuarentenacuidmonosentretodos,12,12,12,12,12,12
1244645242424393729, minera escondida confirm primer contagio de covid 19 se trata de trabajador contratista de la empresa quant quien se encuentra en su domicilio en valparaiso bajo vigilancia mdica empresa seal activacin de protocolos para evitar contagios cooperativaencasa,33,33,33,33,33,33
1413998861874520068,as es desde el 0 que sostienen el poco y nada estado de derecho grande carabineros de ,-1,19,28,19,18,18
1413998752969289728,paseo a la playa con los nietos en ,21,21,21,21,21,21
1588656800819302403,coffee break para huawei summit en edificio corporativo claro,-1,46,5,46,5,45
1588656365664620544, 15 en incendio estructural b2 b5 b6 br8 baquedano y,40,40,40,40,40,40
1259502414505431043,si se van al perfil de pueden encontrar las fichas de inscripcin para ser parte de esta familia y sus sedes en todo lugar de ,23,23,23,23,23,23
1259502204647596032,repost victoria tedecora a todas esas madres hermosas feliz daaaa que la bendicin de dios les arrope hoy y siempre madre la mejor amiga en ,-1,11,3,11,11,3
1259502202105868289,feliz da mamita nelida alvarado 18 anoche celebramos y hoy seguiremos la quiero mucho en ,-1,48,3,48,3,3
1259502118555115520,gracias por ser la mejor siempre te amo feliz da en ,3,3,3,3,3,3
1259502109713629184,enlibertad el congreso sigue sin hacer su tarea el congreso no da el ancho de lo que vive millones de dlares al ao y los parlamentarios no se inmutan la oposicin es lo peor que ha tenido en su historia tido se ha bajado sus sueldos menos el parlamento,0,0,0,0,0,0
